id,user_id,research_id,viewed_at,created_at
361,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 05:56:38.625235+00,2026-05-13 05:56:38.625235+00
362,cb3cc540-3478-4a00-a94c-02975b1f944b,artikel-us-ai-infrastructure,2026-05-13 06:21:24.248345+00,2026-05-13 06:21:24.248345+00
363,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 06:22:28.247893+00,2026-05-13 06:22:28.247893+00
364,cb3cc540-3478-4a00-a94c-02975b1f944b,powr,2026-05-13 06:22:44.399625+00,2026-05-13 06:22:44.399625+00
365,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 06:32:40.613657+00,2026-05-13 06:32:40.613657+00
366,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 06:33:15.317283+00,2026-05-13 06:33:15.317283+00
367,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 06:33:49.088436+00,2026-05-13 06:33:49.088436+00
368,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,document%3A160614,2026-05-13 06:42:01.900869+00,2026-05-13 06:42:01.900869+00
369,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 06:47:32.161943+00,2026-05-13 06:47:32.161943+00
370,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 06:48:07.012281+00,2026-05-13 06:48:07.012281+00
371,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,document%3A160514,2026-05-13 06:53:04.843991+00,2026-05-13 06:53:04.843991+00
372,eca09d66-0e2e-48b4-8fd2-39662248e49d,artikel-pp19-revisi-royalti-minerba,2026-05-13 07:07:38.818068+00,2026-05-13 07:07:38.818068+00
373,eca09d66-0e2e-48b4-8fd2-39662248e49d,artikel-pp19-revisi-royalti-minerba,2026-05-13 07:21:03.778749+00,2026-05-13 07:21:03.778749+00
374,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 07:33:18.415484+00,2026-05-13 07:33:18.415484+00
375,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 07:34:06.586557+00,2026-05-13 07:34:06.586557+00
376,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 07:34:15.741487+00,2026-05-13 07:34:15.741487+00
377,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 07:34:52.554519+00,2026-05-13 07:34:52.554519+00
378,eca09d66-0e2e-48b4-8fd2-39662248e49d,artikel-pp19-revisi-royalti-minerba,2026-05-13 07:43:16.545763+00,2026-05-13 07:43:16.545763+00
379,eca09d66-0e2e-48b4-8fd2-39662248e49d,artikel-pp19-revisi-royalti-minerba,2026-05-13 07:51:54.086977+00,2026-05-13 07:51:54.086977+00
380,eca09d66-0e2e-48b4-8fd2-39662248e49d,dewa,2026-05-13 07:59:50.084669+00,2026-05-13 07:59:50.084669+00
381,eca09d66-0e2e-48b4-8fd2-39662248e49d,tins,2026-05-13 08:05:40.753175+00,2026-05-13 08:05:40.753175+00
382,eca09d66-0e2e-48b4-8fd2-39662248e49d,dewa,2026-05-13 08:06:09.511051+00,2026-05-13 08:06:09.511051+00
383,eca09d66-0e2e-48b4-8fd2-39662248e49d,wifi,2026-05-13 08:06:21.387632+00,2026-05-13 08:06:21.387632+00
384,eca09d66-0e2e-48b4-8fd2-39662248e49d,tins,2026-05-13 08:06:38.04098+00,2026-05-13 08:06:38.04098+00
385,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 09:12:28.066885+00,2026-05-13 09:12:28.066885+00
386,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 09:36:50.689825+00,2026-05-13 09:36:50.689825+00
387,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 09:38:22.543011+00,2026-05-13 09:38:22.543011+00
388,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 09:39:58.977568+00,2026-05-13 09:39:58.977568+00
389,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 09:40:32.865817+00,2026-05-13 09:40:32.865817+00
390,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 10:16:14.1459+00,2026-05-13 10:16:14.1459+00
391,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-cpo-investment-thesis,2026-05-13 10:16:28.136413+00,2026-05-13 10:16:28.136413+00
392,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 10:47:46.36138+00,2026-05-13 10:47:46.36138+00
393,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 10:48:51.204921+00,2026-05-13 10:48:51.204921+00
394,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 10:48:55.864775+00,2026-05-13 10:48:55.864775+00
395,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 10:58:29.17058+00,2026-05-13 10:58:29.17058+00
396,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 10:58:36.309488+00,2026-05-13 10:58:36.309488+00
397,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 11:10:16.51113+00,2026-05-13 11:10:16.51113+00
398,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 11:47:29.690241+00,2026-05-13 11:47:29.690241+00
399,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 11:47:39.281659+00,2026-05-13 11:47:39.281659+00
400,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-13 12:08:47.29876+00,2026-05-13 12:08:47.29876+00
401,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 12:32:04.356123+00,2026-05-13 12:32:04.356123+00
402,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 12:32:09.228143+00,2026-05-13 12:32:09.228143+00
403,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 12:55:55.698453+00,2026-05-13 12:55:55.698453+00
404,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-13 12:56:14.336748+00,2026-05-13 12:56:14.336748+00
405,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 13:08:03.156006+00,2026-05-13 13:08:03.156006+00
406,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 13:09:08.703313+00,2026-05-13 13:09:08.703313+00
407,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 13:19:09.761715+00,2026-05-13 13:19:09.761715+00
408,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-cpo-investment-thesis,2026-05-13 13:23:25.780346+00,2026-05-13 13:23:25.780346+00
409,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-13 13:23:42.152068+00,2026-05-13 13:23:42.152068+00
410,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-13 13:23:53.500363+00,2026-05-13 13:23:53.500363+00
411,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 13:24:23.821637+00,2026-05-13 13:24:23.821637+00
412,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 13:24:44.143581+00,2026-05-13 13:24:44.143581+00
413,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-13 13:25:06.907694+00,2026-05-13 13:25:06.907694+00
414,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 14:16:21.222944+00,2026-05-13 14:16:21.222944+00
415,1f6d8c16-ace1-4e70-9c3b-2eb1141dbfa6,smar,2026-05-13 14:41:23.459336+00,2026-05-13 14:41:23.459336+00
416,1f6d8c16-ace1-4e70-9c3b-2eb1141dbfa6,powr,2026-05-13 14:41:40.127249+00,2026-05-13 14:41:40.127249+00
417,dd78f100-0754-4f85-8df5-5bdf69cf5662,asgr,2026-05-13 14:51:07.67302+00,2026-05-13 14:51:07.67302+00
418,dd78f100-0754-4f85-8df5-5bdf69cf5662,smar,2026-05-13 14:54:51.550237+00,2026-05-13 14:54:51.550237+00
419,1f6d8c16-ace1-4e70-9c3b-2eb1141dbfa6,bbri,2026-05-13 14:55:18.563047+00,2026-05-13 14:55:18.563047+00
420,4809089d-8e54-42a9-b747-a4812d23a475,gfs,2026-05-13 15:36:55.678908+00,2026-05-13 15:36:55.678908+00
421,4809089d-8e54-42a9-b747-a4812d23a475,tins,2026-05-13 15:37:13.830387+00,2026-05-13 15:37:13.830387+00
422,4809089d-8e54-42a9-b747-a4812d23a475,artikel-industri-ethanol-indonesia,2026-05-13 15:38:30.221236+00,2026-05-13 15:38:30.221236+00
423,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 22:39:27.166728+00,2026-05-13 22:39:27.166728+00
424,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-13 22:39:27.165967+00,2026-05-13 22:39:27.165967+00
425,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-14 00:11:07.125367+00,2026-05-14 00:11:07.125367+00
426,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-14 00:11:07.125292+00,2026-05-14 00:11:07.125292+00
427,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-14 00:11:09.348129+00,2026-05-14 00:11:09.348129+00
428,b40c050e-d03d-420f-aa88-c433023e4a0e,artikel-private-credit-bubble-risk,2026-05-14 01:27:48.924894+00,2026-05-14 01:27:48.924894+00
429,b40c050e-d03d-420f-aa88-c433023e4a0e,artikel-private-credit-bubble-risk,2026-05-14 01:29:32.839853+00,2026-05-14 01:29:32.839853+00
430,b40c050e-d03d-420f-aa88-c433023e4a0e,artikel-science-art-valuation,2026-05-14 01:36:19.071703+00,2026-05-14 01:36:19.071703+00
431,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-14 01:44:58.983525+00,2026-05-14 01:44:58.983525+00
432,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-14 01:45:00.091372+00,2026-05-14 01:45:00.091372+00
433,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-ai-bubble-risk-2026,2026-05-14 03:06:46.361797+00,2026-05-14 03:06:46.361797+00
434,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-ai-bubble-risk-2026,2026-05-14 03:07:10.277092+00,2026-05-14 03:07:10.277092+00
435,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-ai-bubble-risk-2026,2026-05-14 03:17:45.022089+00,2026-05-14 03:17:45.022089+00
436,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ctth-keterbukaan-mei-2026,2026-05-14 03:37:45.430728+00,2026-05-14 03:37:45.430728+00
437,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ctth-keterbukaan-mei-2026,2026-05-14 03:37:48.63374+00,2026-05-14 03:37:48.63374+00
438,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-ai-bubble-risk-2026,2026-05-14 03:41:42.384703+00,2026-05-14 03:41:42.384703+00
439,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-14 03:42:25.486804+00,2026-05-14 03:42:25.486804+00
440,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-ai-bubble-risk-2026,2026-05-14 03:44:03.84523+00,2026-05-14 03:44:03.84523+00
441,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-industri-ethanol-indonesia,2026-05-14 03:44:10.597692+00,2026-05-14 03:44:10.597692+00
442,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-14 03:44:14.890182+00,2026-05-14 03:44:14.890182+00
443,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-private-credit-bubble-risk,2026-05-14 03:44:23.30364+00,2026-05-14 03:44:23.30364+00
444,9b40251b-eb8c-43ad-8fab-3af6676af883,dewa,2026-05-14 07:48:59.945976+00,2026-05-14 07:48:59.945976+00
445,b40c050e-d03d-420f-aa88-c433023e4a0e,artikel-science-art-valuation,2026-05-14 08:27:56.574907+00,2026-05-14 08:27:56.574907+00
446,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-14 10:02:53.647977+00,2026-05-14 10:02:53.647977+00
447,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-14 10:19:07.555647+00,2026-05-14 10:19:07.555647+00
448,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-14 10:25:13.137496+00,2026-05-14 10:25:13.137496+00
449,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-14 10:46:38.642353+00,2026-05-14 10:46:38.642353+00
450,c9919e07-6657-4789-982f-f3dbe8c4a674,news-tpia-force-majeure,2026-05-14 13:28:32.559331+00,2026-05-14 13:28:32.559331+00
451,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-ai-bubble-risk-2026,2026-05-14 22:13:58.756631+00,2026-05-14 22:13:58.756631+00
452,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ctth-keterbukaan-mei-2026,2026-05-14 22:14:35.799697+00,2026-05-14 22:14:35.799697+00
453,d0144c72-1e97-4f7c-90c8-0d5e66bb889c,tins,2026-05-15 01:27:21.634547+00,2026-05-15 01:27:21.634547+00
454,9b40251b-eb8c-43ad-8fab-3af6676af883,powr,2026-05-15 09:36:47.860524+00,2026-05-15 09:36:47.860524+00
455,9b40251b-eb8c-43ad-8fab-3af6676af883,powr,2026-05-15 09:40:49.230714+00,2026-05-15 09:40:49.230714+00
456,9b40251b-eb8c-43ad-8fab-3af6676af883,powr,2026-05-15 09:55:30.936237+00,2026-05-15 09:55:30.936237+00
457,e996ac60-9715-4163-a53e-1a11070effde,artikel-us-ai-infrastructure,2026-05-15 11:09:14.165289+00,2026-05-15 11:09:14.165289+00
458,e996ac60-9715-4163-a53e-1a11070effde,artikel-us-ai-infrastructure,2026-05-15 11:11:21.587603+00,2026-05-15 11:11:21.587603+00
459,e996ac60-9715-4163-a53e-1a11070effde,artikel-us-ai-infrastructure,2026-05-15 11:12:27.330263+00,2026-05-15 11:12:27.330263+00
460,e996ac60-9715-4163-a53e-1a11070effde,artikel-us-ai-infrastructure,2026-05-15 11:13:17.894492+00,2026-05-15 11:13:17.894492+00
461,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-15 12:23:51.440889+00,2026-05-15 12:23:51.440889+00
462,b8a1d8ae-fb05-405d-87ee-e0e84b5e8440,artikel-bedah-orderbook-transaksi-institusi,2026-05-15 14:17:02.805296+00,2026-05-15 14:17:02.805296+00
463,b8a1d8ae-fb05-405d-87ee-e0e84b5e8440,artikel-ai-bubble-risk-2026,2026-05-15 14:18:15.675925+00,2026-05-15 14:18:15.675925+00
464,b8a1d8ae-fb05-405d-87ee-e0e84b5e8440,smar,2026-05-15 14:22:09.17278+00,2026-05-15 14:22:09.17278+00
465,b8a1d8ae-fb05-405d-87ee-e0e84b5e8440,artikel-epic-fury-hormuz-qatarenergy,2026-05-15 14:27:31.125898+00,2026-05-15 14:27:31.125898+00
466,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 20:50:12.724242+00,2026-05-15 20:50:12.724242+00
467,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 20:54:02.972397+00,2026-05-15 20:54:02.972397+00
468,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 21:26:27.503895+00,2026-05-15 21:26:27.503895+00
469,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 21:39:02.175885+00,2026-05-15 21:39:02.175885+00
470,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 21:39:07.602058+00,2026-05-15 21:39:07.602058+00
471,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 21:40:19.247477+00,2026-05-15 21:40:19.247477+00
472,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-etf-dram-2026,2026-05-15 21:40:52.943753+00,2026-05-15 21:40:52.943753+00
473,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-etf-dram-2026,2026-05-15 21:54:59.933277+00,2026-05-15 21:54:59.933277+00
474,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-etf-dram-2026,2026-05-15 21:55:02.722256+00,2026-05-15 21:55:02.722256+00
475,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 21:55:07.422991+00,2026-05-15 21:55:07.422991+00
476,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 21:59:36.975581+00,2026-05-15 21:59:36.975581+00
477,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-15 21:59:42.073939+00,2026-05-15 21:59:42.073939+00
478,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 22:00:05.230191+00,2026-05-15 22:00:05.230191+00
479,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 22:16:20.677273+00,2026-05-15 22:16:20.677273+00
480,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 22:16:34.164803+00,2026-05-15 22:16:34.164803+00
481,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 22:40:59.797103+00,2026-05-15 22:40:59.797103+00
482,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 23:24:55.91415+00,2026-05-15 23:24:55.91415+00
483,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-15 23:32:27.803859+00,2026-05-15 23:32:27.803859+00
484,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 00:26:21.078882+00,2026-05-16 00:26:21.078882+00
485,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 00:26:28.23108+00,2026-05-16 00:26:28.23108+00
486,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 00:26:37.698176+00,2026-05-16 00:26:37.698176+00
487,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 00:28:28.711433+00,2026-05-16 00:28:28.711433+00
488,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 00:29:17.691094+00,2026-05-16 00:29:17.691094+00
489,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 00:29:55.593229+00,2026-05-16 00:29:55.593229+00
490,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 00:51:46.77788+00,2026-05-16 00:51:46.77788+00
491,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 01:01:25.31499+00,2026-05-16 01:01:25.31499+00
492,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 01:01:45.91253+00,2026-05-16 01:01:45.91253+00
493,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 01:01:49.198412+00,2026-05-16 01:01:49.198412+00
494,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-photonics-cpo-2026,2026-05-16 01:11:25.493774+00,2026-05-16 01:11:25.493774+00
495,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-photonics-cpo-2026,2026-05-16 01:20:28.773625+00,2026-05-16 01:20:28.773625+00
496,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-16 01:23:05.347964+00,2026-05-16 01:23:05.347964+00
497,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-photonics-cpo-2026,2026-05-16 02:05:43.400228+00,2026-05-16 02:05:43.400228+00
498,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 03:32:21.317474+00,2026-05-16 03:32:21.317474+00
499,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 06:14:26.644078+00,2026-05-16 06:14:26.644078+00
500,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 07:37:09.632672+00,2026-05-16 07:37:09.632672+00
501,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-16 08:23:57.714746+00,2026-05-16 08:23:57.714746+00
502,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 08:41:24.006538+00,2026-05-16 08:41:24.006538+00
503,b40c050e-d03d-420f-aa88-c433023e4a0e,smar,2026-05-16 09:09:33.352007+00,2026-05-16 09:09:33.352007+00
504,b40c050e-d03d-420f-aa88-c433023e4a0e,powr,2026-05-16 09:10:11.372639+00,2026-05-16 09:10:11.372639+00
505,b40c050e-d03d-420f-aa88-c433023e4a0e,artikel-science-art-valuation,2026-05-16 09:12:26.625821+00,2026-05-16 09:12:26.625821+00
506,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 09:46:06.77196+00,2026-05-16 09:46:06.77196+00
507,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,tins,2026-05-16 09:56:35.619776+00,2026-05-16 09:56:35.619776+00
508,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 10:19:24.53974+00,2026-05-16 10:19:24.53974+00
509,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,tins,2026-05-16 10:19:35.986957+00,2026-05-16 10:19:35.986957+00
510,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-16 10:25:18.197834+00,2026-05-16 10:25:18.197834+00
511,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,tins,2026-05-16 10:34:34.198595+00,2026-05-16 10:34:34.198595+00
512,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-16 11:26:35.739263+00,2026-05-16 11:26:35.739263+00
513,bc60a62c-8b8d-413c-847e-282562a61f9e,news-ctth-keterbukaan-mei-2026,2026-05-16 11:58:46.257482+00,2026-05-16 11:58:46.257482+00
514,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-16 12:02:07.688996+00,2026-05-16 12:02:07.688996+00
515,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-16 12:11:09.919709+00,2026-05-16 12:11:09.919709+00
516,78128b3e-0542-4f09-8509-106ec3a24821,artikel-science-art-valuation,2026-05-16 12:19:00.820173+00,2026-05-16 12:19:00.820173+00
517,78128b3e-0542-4f09-8509-106ec3a24821,artikel-bedah-orderbook-transaksi-institusi,2026-05-16 12:20:09.581113+00,2026-05-16 12:20:09.581113+00
518,78128b3e-0542-4f09-8509-106ec3a24821,artikel-bedah-orderbook-transaksi-institusi,2026-05-16 12:20:24.329714+00,2026-05-16 12:20:24.329714+00
519,78128b3e-0542-4f09-8509-106ec3a24821,artikel-industri-ethanol-indonesia,2026-05-16 12:20:59.524968+00,2026-05-16 12:20:59.524968+00
520,78128b3e-0542-4f09-8509-106ec3a24821,artikel-industri-ethanol-indonesia,2026-05-16 12:29:11.632841+00,2026-05-16 12:29:11.632841+00
521,78128b3e-0542-4f09-8509-106ec3a24821,artikel-industri-ethanol-indonesia,2026-05-16 12:43:23.935697+00,2026-05-16 12:43:23.935697+00
522,78128b3e-0542-4f09-8509-106ec3a24821,artikel-industri-ethanol-indonesia,2026-05-16 12:43:50.161066+00,2026-05-16 12:43:50.161066+00
523,78128b3e-0542-4f09-8509-106ec3a24821,smar,2026-05-16 12:45:13.232911+00,2026-05-16 12:45:13.232911+00
524,b40c050e-d03d-420f-aa88-c433023e4a0e,powr,2026-05-16 13:35:18.485499+00,2026-05-16 13:35:18.485499+00
525,b40c050e-d03d-420f-aa88-c433023e4a0e,artikel-science-art-valuation,2026-05-16 13:35:55.349595+00,2026-05-16 13:35:55.349595+00
526,b40c050e-d03d-420f-aa88-c433023e4a0e,artikel-science-art-valuation,2026-05-16 13:38:05.417345+00,2026-05-16 13:38:05.417345+00
527,b40c050e-d03d-420f-aa88-c433023e4a0e,powr,2026-05-16 13:40:16.604379+00,2026-05-16 13:40:16.604379+00
528,b40c050e-d03d-420f-aa88-c433023e4a0e,nisp,2026-05-16 14:24:35.340551+00,2026-05-16 14:24:35.340551+00
529,dd78f100-0754-4f85-8df5-5bdf69cf5662,asgr,2026-05-16 15:16:36.336852+00,2026-05-16 15:16:36.336852+00
530,dd78f100-0754-4f85-8df5-5bdf69cf5662,asgr,2026-05-16 15:58:51.054228+00,2026-05-16 15:58:51.054228+00
531,c9919e07-6657-4789-982f-f3dbe8c4a674,news-tpia-force-majeure,2026-05-16 16:30:42.999375+00,2026-05-16 16:30:42.999375+00
532,1f6d8c16-ace1-4e70-9c3b-2eb1141dbfa6,bbri,2026-05-16 16:56:02.014358+00,2026-05-16 16:56:02.014358+00
533,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,40442,2026-05-17 01:04:00.398949+00,2026-05-17 01:04:00.398949+00
534,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-17 01:46:14.546352+00,2026-05-17 01:46:14.546352+00
535,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-ai-power-infrastructure-2026,2026-05-17 01:46:21.89613+00,2026-05-17 01:46:21.89613+00
536,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-photonics-cpo-2026,2026-05-17 02:30:58.764581+00,2026-05-17 02:30:58.764581+00
